CustomerID,Gender,Income,SpendingScore,EducationLevel,MaritalStatus,PurchaseFrequency,ProductCategory,LoyaltyScore,EmploymentStatus,HouseholdSize,CreditScore,OnlineShoppingHabit,DiscountSensitivity,PreferredPaymentMethod,SubscriptionStatus
283,Female,46092,22,Bachelor,Single,29,Groceries,8,Employed,3,776,Low,Medium,Credit Card,No
284,Female,71261,71,High School,Married,12,Sports,100,Employed,5,731,Medium,Medium,PayPal,Yes
285,Female,44205,93,Bachelor,Married,13,Electronics,89,Unemployed,5,463,Low,Low,Credit Card,No
286,Female,61681,70,Bachelor,Single,2,Furniture,6,Retired,4,659,Medium,Low,PayPal,No
287,Male,50324,71,High School,Married,18,Beauty,19,Student,3,399,Medium,Medium,Installments,No
288,Female,22020,15,Master,Married,24,Sports,38,Employed,3,427,Low,High,Cash,Yes
289,Female,84802,39,High School,Married,16,Furniture,52,Employed,1,377,High,Medium,Credit Card,No
290,Male,68484,10,Master,Married,20,Beauty,89,Employed,5,576,Medium,High,Credit Card,Yes
291,Female,83960,35,High School,Married,15,Electronics,79,Employed,5,619,Medium,Low,Credit Card,No
292,Male,63254,95,High School,Single,10,Groceries,85,Employed,3,464,Medium,High,Installments,No
293,Male,50822,13,High School,Married,4,Furniture,50,Employed,4,582,High,Medium,Cash,Yes
294,Female,58621,64,Bachelor,Single,21,Fashion,86,Employed,5,598,Low,Low,PayPal,No
295,Male,42839,53,Bachelor,Married,6,Furniture,86,Retired,4,350,High,High,PayPal,No
296,Female,37230,62,Bachelor,Single,6,Groceries,8,Employed,3,635,Medium,Medium,Installments,No
297,Male,81429,38,High School,Married,9,Groceries,23,Employed,5,345,Low,Low,PayPal,No
298,Male,45722,7,High School,Single,20,Furniture,40,Employed,3,441,Low,Low,PayPal,No
299,Male,52089,23,High School,Single,15,Furniture,55,Student,2,492,Medium,Medium,Cash,No
300,Female,57064,66,Bachelor,Single,9,Furniture,93,Employed,1,507,Low,High,PayPal,No
301,Male,46485,6,Bachelor,Married,18,Fashion,11,Retired,5,835,Medium,High,Cash,No
302,Female,64454,39,PhD,Divorced,14,Groceries,35,Employed,3,399,Low,Medium,Credit Card,No
303,Female,48506,95,PhD,Single,15,Sports,33,Employed,2,788,Low,Medium,Installments,Yes
304,Female,102809,41,High School,Married,4,Sports,37,Employed,3,365,Medium,Low,Cash,No
305,Male,21413,96,Bachelor,Married,20,Beauty,96,Unemployed,3,616,Medium,Low,Cash,No
306,Male,39981,75,Bachelor,Divorced,21,Sports,91,Employed,5,531,Low,High,Credit Card,No
307,Female,66153,37,High School,Single,26,Groceries,35,Employed,2,696,High,Medium,Credit Card,No
308,Male,26444,7,Master,Married,17,Electronics,66,Employed,1,723,Low,High,Cash,No
309,Male,52948,12,PhD,Single,2,Furniture,37,Employed,3,634,Medium,Low,Installments,Yes
310,Female,45018,8,High School,Married,25,Fashion,57,Student,4,576,Medium,Medium,Cash,No
311,Female,48246,31,PhD,Divorced,4,Groceries,83,Employed,2,440,Medium,Low,Cash,No
312,Female,68168,36,Bachelor,Married,13,Electronics,99,Retired,4,713,Medium,Low,PayPal,No
313,Male,52187,11,Bachelor,Married,18,Furniture,96,Employed,3,721,Low,Low,Credit Card,No
314,Female,38737,77,Bachelor,Single,15,Sports,15,Employed,5,788,High,Medium,Credit Card,Yes
315,Female,65282,85,Bachelor,Married,15,Furniture,18,Employed,2,688,Low,Medium,Credit Card,No
316,Male,53503,24,PhD,Single,15,Fashion,93,Employed,1,436,Medium,Medium,Cash,No
317,Male,29292,42,Bachelor,Single,26,Sports,38,Employed,2,672,Medium,Low,Credit Card,No
318,Male,39966,46,Bachelor,Single,8,Beauty,99,Employed,1,410,Medium,High,PayPal,No
319,Male,48739,93,High School,Married,29,Groceries,85,Employed,4,754,Medium,High,Credit Card,No
320,Male,61530,60,Bachelor,Married,28,Fashion,4,Student,3,606,Low,Low,Credit Card,Yes
321,Male,48074,21,Bachelor,Married,16,Groceries,76,Unemployed,1,667,Low,Medium,Installments,Yes
322,Female,64340,25,PhD,Single,2,Fashion,29,Retired,1,680,Low,Medium,PayPal,No
323,Male,51064,93,Master,Single,25,Furniture,52,Unemployed,5,709,Low,High,PayPal,No
324,Male,39834,69,High School,Single,5,Fashion,26,Retired,1,731,High,Medium,Credit Card,No
325,Female,50855,39,High School,Single,4,Electronics,37,Retired,3,326,Low,High,PayPal,No
326,Male,60942,62,Master,Married,19,Furniture,81,Employed,2,518,Medium,Medium,Installments,Yes
327,Male,47234,7,Bachelor,Single,21,Furniture,41,Employed,2,509,Low,Low,Cash,Yes
328,Male,33472,53,Bachelor,Single,20,Fashion,100,Unemployed,4,352,Low,Medium,Credit Card,No
329,Female,52951,12,High School,Single,22,Groceries,16,Student,1,766,Medium,Medium,Credit Card,Yes
330,Female,36375,94,Bachelor,Divorced,25,Fashion,99,Student,4,382,High,Medium,Installments,No
331,Female,72487,84,High School,Married,10,Sports,57,Retired,5,808,Low,Medium,PayPal,No
332,Female,67083,70,Bachelor,Single,3,Sports,60,Employed,5,344,Low,Medium,Credit Card,Yes
333,Female,46493,35,Master,Single,10,Sports,26,Retired,3,719,Low,Medium,Credit Card,No
334,Female,56853,56,Master,Divorced,14,Groceries,66,Student,3,474,Medium,Medium,Credit Card,Yes
335,Male,48675,49,High School,Single,26,Fashion,98,Employed,3,632,Low,High,PayPal,No
336,Male,72554,57,High School,Married,27,Electronics,61,Unemployed,1,727,Medium,Medium,Credit Card,No
337,Female,25849,87,Bachelor,Married,15,Furniture,39,Employed,1,466,Low,High,Installments,No
338,Female,52923,75,High School,Divorced,28,Electronics,85,Employed,3,839,High,High,PayPal,No
339,Male,35711,88,High School,Single,25,Furniture,54,Employed,2,834,High,High,Cash,No
340,Male,56343,84,High School,Married,15,Furniture,73,Employed,3,385,Medium,Medium,Cash,No
341,Female,21752,90,PhD,Divorced,14,Sports,51,Student,5,778,Medium,Low,PayPal,No
342,Male,54933,30,High School,Married,24,Electronics,95,Employed,2,349,Low,Medium,Credit Card,No
343,Female,79083,47,Bachelor,Single,6,Electronics,28,Student,3,733,Medium,Medium,Cash,No
344,Male,41812,18,High School,Single,29,Electronics,88,Unemployed,1,744,Low,Medium,Installments,Yes
345,Male,27385,24,Master,Married,18,Furniture,85,Student,4,411,Low,Medium,Credit Card,No
346,Male,59898,18,High School,Divorced,28,Electronics,77,Unemployed,3,337,Low,Low,Installments,Yes
347,Female,45257,91,High School,Single,5,Electronics,67,Employed,1,766,Medium,Medium,Credit Card,Yes
348,Male,64152,66,Bachelor,Single,11,Sports,85,Employed,2,445,Low,Low,Credit Card,No
349,Female,66488,16,High School,Divorced,27,Groceries,89,Employed,4,442,High,Low,PayPal,Yes
350,Male,65476,84,Bachelor,Married,29,Fashion,17,Employed,3,540,Medium,Medium,Cash,No
351,Female,49614,89,Master,Single,22,Electronics,30,Retired,2,516,Low,Low,PayPal,No
352,Male,77358,68,Bachelor,Single,6,Beauty,43,Employed,4,570,Low,Medium,Cash,Yes
353,Female,61917,40,Bachelor,Married,6,Groceries,62,Employed,3,792,Low,Medium,PayPal,No
354,Female,39147,61,PhD,Single,1,Furniture,95,Employed,2,505,Medium,Medium,Credit Card,No
355,Male,40246,9,High School,Single,22,Electronics,73,Employed,5,545,High,Low,Credit Card,No
356,Male,69565,70,Bachelor,Married,28,Fashion,13,Employed,4,481,Low,Medium,Credit Card,No
357,Female,60033,58,PhD,Married,12,Beauty,51,Employed,2,632,Low,Medium,Installments,No
358,Male,39181,80,Master,Married,8,Sports,86,Employed,4,505,Low,Medium,Credit Card,No
359,Male,44637,53,Bachelor,Single,8,Sports,40,Employed,5,515,Low,Low,Credit Card,No
360,Male,49042,45,Bachelor,Single,10,Fashion,21,Employed,4,326,Medium,Medium,Credit Card,No
361,Female,62304,98,Bachelor,Single,6,Sports,11,Student,2,738,Medium,High,Credit Card,No
362,Female,46654,73,Bachelor,Married,17,Beauty,58,Unemployed,3,303,Low,Medium,Credit Card,No
363,Male,69721,35,Master,Divorced,2,Beauty,39,Unemployed,2,350,High,Medium,Credit Card,No
364,Female,55429,1,Bachelor,Married,5,Groceries,95,Student,3,617,Low,Low,Cash,Yes
365,Female,70446,29,Bachelor,Single,18,Electronics,40,Employed,2,482,High,Low,Credit Card,Yes
366,Male,32802,70,Bachelor,Married,7,Groceries,34,Student,1,791,High,Medium,PayPal,No
367,Male,72503,42,Bachelor,Married,20,Sports,19,Student,4,455,Medium,High,Credit Card,No
368,Male,67546,14,Bachelor,Married,11,Sports,16,Employed,4,744,Low,Low,Cash,No
369,Male,51125,16,Master,Married,8,Fashion,51,Employed,2,754,High,Medium,Credit Card,Yes
370,Female,42123,25,Bachelor,Single,23,Beauty,13,Employed,2,548,Medium,High,Cash,No
371,Male,69535,3,Bachelor,Single,8,Fashion,60,Employed,1,421,High,Medium,PayPal,Yes
372,Female,43122,81,Bachelor,Divorced,25,Fashion,99,Student,5,613,High,Low,Installments,No
373,Male,49920,25,PhD,Single,27,Groceries,4,Student,3,445,Medium,Medium,Cash,Yes
374,Female,57579,88,Master,Married,4,Electronics,26,Employed,4,824,Low,High,PayPal,Yes
375,Female,32966,25,Bachelor,Married,11,Beauty,27,Employed,4,618,Low,Medium,Cash,Yes
376,Female,47259,58,High School,Single,21,Electronics,57,Employed,1,844,High,Medium,Credit Card,No
377,Female,36175,40,High School,Single,13,Furniture,72,Employed,1,626,High,High,PayPal,No
378,Male,26656,55,Bachelor,Married,24,Fashion,58,Unemployed,1,618,Medium,Low,Credit Card,No
379,Female,81260,7,Master,Single,12,Electronics,70,Employed,2,539,High,Medium,Installments,No
380,Female,40174,83,Master,Married,13,Beauty,15,Employed,5,637,High,Medium,Installments,No
381,Male,59358,32,High School,Married,6,Electronics,41,Student,3,530,Medium,Low,PayPal,No
382,Male,81416,96,Bachelor,Married,8,Fashion,84,Retired,5,746,High,Low,PayPal,No
383,Male,40500,41,Master,Married,17,Groceries,84,Retired,2,568,Medium,Medium,Credit Card,Yes
384,Female,31095,15,Bachelor,Single,1,Furniture,68,Student,2,831,Low,Medium,PayPal,No
385,Female,76430,93,High School,Married,11,Fashion,39,Employed,2,484,Medium,Low,PayPal,No
386,Female,36026,36,High School,Single,2,Sports,98,Employed,4,340,Medium,Medium,Cash,No
387,Male,43837,13,Bachelor,Single,17,Groceries,85,Student,2,810,High,Medium,Credit Card,No
388,Female,41447,17,High School,Single,11,Electronics,46,Employed,3,841,Low,Low,Credit Card,Yes
389,Male,52321,1,Bachelor,Married,20,Furniture,4,Student,4,743,Medium,Medium,Cash,No
390,Female,22683,9,Bachelor,Single,23,Electronics,23,Unemployed,5,370,High,Medium,Credit Card,No
391,Female,59332,34,Bachelor,Married,4,Electronics,19,Employed,5,729,Medium,Medium,PayPal,Yes
392,Male,56978,78,Bachelor,Divorced,2,Groceries,47,Retired,1,848,Medium,Medium,Cash,No
393,Female,62978,61,High School,Married,9,Fashion,64,Student,4,566,Medium,Medium,Credit Card,Yes
394,Male,62674,96,High School,Single,25,Furniture,52,Employed,5,634,Low,Medium,Credit Card,No
395,Male,56808,27,Bachelor,Married,10,Furniture,11,Retired,2,610,Medium,Low,Credit Card,No
396,Female,45414,28,Bachelor,Single,15,Furniture,52,Student,3,718,Medium,Medium,Cash,No
397,Male,50879,96,High School,Married,24,Beauty,53,Employed,4,685,Medium,Medium,Credit Card,Yes
398,Male,40224,42,Master,Single,28,Beauty,18,Unemployed,3,725,Medium,Medium,Credit Card,No
399,Male,52904,3,Bachelor,Married,6,Furniture,19,Unemployed,5,372,Medium,High,Cash,No
400,Male,38147,60,Bachelor,Single,28,Furniture,13,Retired,2,758,Medium,Medium,Installments,Yes
401,Male,52054,29,Master,Single,27,Sports,49,Employed,1,541,High,Medium,Cash,No
402,Female,43397,95,High School,Single,13,Sports,47,Retired,3,487,Medium,Medium,,No
403,Male,37736,27,Bachelor,Single,19,Fashion,56,Employed,1,373,High,Low,Installments,No
404,Female,65753,1,Bachelor,Single,24,Groceries,39,Employed,4,559,Medium,Low,PayPal,No
405,Female,61897,1,Bachelor,Divorced,27,Groceries,51,Employed,1,810,Low,Medium,Credit Card,Yes
406,Male,50853,33,High School,Married,26,Fashion,5,Student,3,626,High,Medium,Installments,No
407,Female,23857,34,High School,Single,14,Groceries,4,Student,3,314,Medium,High,Cash,No
408,Male,36815,43,High School,Single,12,Groceries,92,Employed,2,781,Low,Low,Cash,No
409,Male,48845,32,Bachelor,Married,25,Electronics,37,Unemployed,4,656,Medium,Low,Credit Card,No
410,Male,57094,88,Bachelor,Single,17,Electronics,12,Student,5,793,High,Medium,Cash,No
411,Male,57343,24,Bachelor,Single,26,Furniture,14,Retired,2,519,Low,Medium,Credit Card,Yes
412,Female,53477,24,High School,Single,6,Beauty,75,Employed,2,771,Low,Medium,Credit Card,No
413,Male,50458,27,Master,Married,26,Furniture,32,Employed,1,724,Medium,High,Installments,No
414,Female,46769,77,Bachelor,Single,27,Fashion,65,Retired,1,775,Low,Low,Installments,No
415,Female,40575,73,High School,Married,2,Sports,89,Employed,3,369,Medium,Medium,Credit Card,Yes
416,Male,74833,38,Bachelor,Married,11,Beauty,41,Employed,1,404,High,High,Credit Card,No
417,Female,65487,68,High School,Married,4,Furniture,3,Employed,3,512,Low,Low,PayPal,No
418,Female,58740,68,High School,Single,17,Electronics,35,Unemployed,1,482,Low,Medium,Credit Card,Yes
419,Female,32985,27,High School,Single,2,Groceries,61,Employed,2,719,Low,Medium,Credit Card,No
420,Female,32260,99,Bachelor,Divorced,7,Sports,64,Employed,1,647,Medium,Low,Credit Card,No
421,Male,49517,42,Bachelor,Single,8,Fashion,55,Retired,4,448,Low,High,Credit Card,No
422,Male,42297,50,Bachelor,Single,14,Groceries,66,Employed,3,397,Low,High,Credit Card,Yes
423,Female,32908,14,Master,Married,12,Beauty,67,Employed,4,647,Low,Low,Credit Card,No
424,Male,51564,17,Master,Married,29,Beauty,7,Employed,2,711,High,Medium,PayPal,No
425,Female,21745,45,Master,Married,11,Electronics,50,Student,2,762,High,Low,PayPal,No
426,Female,48630,26,Bachelor,Single,9,Electronics,48,Employed,2,552,Medium,Low,Credit Card,No
427,Male,57642,97,High School,Divorced,1,Furniture,70,Employed,1,474,Medium,Medium,Installments,No
428,Male,57155,99,Master,Married,23,Fashion,50,Student,1,763,High,Medium,Credit Card,No
429,Female,22919,93,High School,Single,17,Beauty,90,Employed,5,661,Low,Medium,Credit Card,No
430,Male,22211,87,Bachelor,Single,16,Sports,75,,5,693,Low,Medium,Credit Card,No
431,Male,46810,93,Bachelor,Married,29,Sports,100,Employed,2,359,Medium,High,Installments,No
432,Male,40532,20,High School,Single,25,Sports,83,Employed,2,359,High,Medium,Credit Card,No
433,Male,31742,95,Master,Married,25,Fashion,26,Employed,2,661,Low,Low,Cash,No
434,Male,17714,61,High School,Single,18,Furniture,30,Unemployed,3,309,Medium,Medium,Cash,No
435,Male,36767,15,Bachelor,Single,29,Furniture,3,Employed,2,549,Low,Medium,Installments,Yes
436,Male,48471,55,High School,Single,18,Groceries,82,Employed,1,584,Medium,Low,Cash,Yes
437,Female,46457,50,Bachelor,Single,25,Sports,79,Employed,2,501,Medium,Low,PayPal,No
438,Male,31951,12,Master,Single,29,Electronics,43,Student,4,406,Low,Medium,Credit Card,Yes
439,Male,34957,81,Bachelor,Married,5,Sports,50,Employed,4,825,Low,Medium,Credit Card,No
440,Female,44883,95,PhD,Single,22,Sports,34,Employed,2,398,Low,Medium,Credit Card,Yes
441,Female,37562,45,Bachelor,Single,16,Groceries,21,Student,4,392,Low,Medium,Cash,Yes
442,Male,54835,93,Master,Married,9,Fashion,39,Employed,5,501,Medium,Medium,Installments,No
443,Female,58389,15,Bachelor,Single,27,Sports,3,Employed,2,700,High,Low,Installments,Yes
444,Male,56800,48,High School,Married,28,Fashion,16,Employed,4,304,High,High,Cash,No
445,Male,33593,94,Bachelor,Single,26,Fashion,32,Unemployed,2,610,Low,High,PayPal,No
446,Female,55004,33,High School,Single,21,Beauty,3,Student,3,619,Low,Medium,Credit Card,No
447,Male,55387,76,Bachelor,Single,13,Groceries,26,Employed,1,314,Low,Low,Credit Card,Yes
448,Female,72293,37,Bachelor,Single,23,Groceries,70,Employed,1,574,Medium,High,Credit Card,No
449,Female,79615,87,Bachelor,Married,29,Groceries,89,Unemployed,2,506,Low,Medium,Credit Card,Yes
450,Male,68602,87,High School,Single,8,Beauty,13,Employed,4,433,Low,Medium,Installments,No
451,Male,43134,30,Bachelor,Single,4,Groceries,36,Unemployed,3,803,Low,Medium,Credit Card,No
452,Male,38422,12,Master,Divorced,16,Groceries,59,Employed,5,501,Low,High,Credit Card,No
453,Male,46987,23,High School,Single,6,Electronics,41,Employed,2,403,Medium,Low,Credit Card,No
454,Female,41423,83,Bachelor,Married,22,Electronics,38,Employed,3,367,Medium,Low,Credit Card,No
455,Male,81410,65,High School,Married,17,Beauty,5,Employed,2,622,Low,Low,Installments,No
456,Male,64332,93,Bachelor,Married,28,Electronics,62,Student,1,579,High,Low,Cash,Yes
457,Female,59344,60,High School,Married,12,Furniture,68,Unemployed,5,301,High,Medium,Credit Card,No
458,Male,62048,36,Bachelor,Married,7,Beauty,2,Employed,5,351,High,High,Credit Card,No
459,Male,70565,11,PhD,Divorced,5,Beauty,66,Student,5,326,High,Low,Cash,No
460,Male,59272,76,Bachelor,Divorced,25,Electronics,52,Employed,4,351,High,Medium,Credit Card,No
461,Female,47133,22,Bachelor,Single,29,Groceries,29,Employed,5,334,Low,High,Installments,No
462,Male,61130,96,High School,Single,5,Fashion,100,Employed,1,396,High,High,Credit Card,No
463,Male,61005,85,Bachelor,Single,26,Groceries,53,Employed,3,576,High,Low,PayPal,No
464,Male,33242,85,High School,Single,3,Furniture,31,Employed,2,440,High,Medium,Credit Card,No
465,Female,86011,76,Master,Divorced,23,Beauty,99,Employed,4,512,High,High,Cash,No
466,Male,40797,32,Bachelor,Married,23,Furniture,41,Employed,2,695,Medium,Medium,PayPal,Yes
467,Male,73134,16,High School,Single,26,Beauty,85,Employed,1,777,Low,Low,PayPal,No
468,Male,47591,56,High School,Married,29,Electronics,67,Employed,3,320,High,Low,Credit Card,No
469,Female,67382,84,Bachelor,Married,5,Furniture,24,Student,2,612,High,High,Cash,No
470,Male,50807,4,Bachelor,Married,19,Fashion,38,Retired,1,615,Low,Medium,Credit Card,No
471,Female,28350,97,High School,Single,26,Electronics,5,Student,1,843,Low,Medium,PayPal,No
472,Male,66037,71,Bachelor,Single,27,Fashion,26,Student,3,755,High,Medium,Credit Card,Yes
473,Female,72100,39,Master,Single,1,Fashion,63,Employed,5,387,Medium,Low,Credit Card,No
474,Female,49893,50,Bachelor,Single,14,Beauty,90,Student,5,833,Medium,Low,Credit Card,No
475,Female,62869,96,Bachelor,Single,23,Fashion,91,Unemployed,1,532,Low,High,Credit Card,Yes
476,Female,39605,60,Master,Married,29,Sports,34,Employed,2,660,Low,Medium,Credit Card,No
477,Male,50945,23,Bachelor,Married,28,Electronics,98,Employed,1,541,Low,High,Cash,No
478,Female,66632,78,Master,Married,7,Electronics,14,Employed,2,543,High,Medium,Cash,No
479,Female,55733,31,Bachelor,Married,15,Electronics,33,Employed,1,794,Medium,High,Cash,No
480,Female,57679,16,High School,Married,7,Furniture,29,Employed,3,605,Low,Low,PayPal,No
481,Male,65402,58,Bachelor,Married,1,Groceries,39,Employed,4,440,High,Medium,Credit Card,No
482,Female,75306,88,High School,Single,6,Electronics,77,Retired,1,431,Medium,Medium,Credit Card,No
483,Female,66974,78,Bachelor,Married,4,Furniture,58,Employed,4,764,Low,Medium,PayPal,Yes
484,Female,54976,54,Bachelor,Married,9,Furniture,50,Employed,2,670,High,Low,PayPal,No
485,Female,49779,46,High School,Married,14,Groceries,6,Employed,3,574,Low,Low,PayPal,Yes
486,Female,52880,54,Master,Divorced,16,Electronics,34,Employed,5,786,Medium,Medium,Cash,No
487,Female,30741,14,Master,Single,16,Beauty,12,Employed,1,770,Low,Low,Installments,No
488,Male,54019,63,High School,Single,5,Beauty,1,Employed,1,398,High,Medium,Credit Card,No
489,Male,32827,27,Bachelor,Single,6,Sports,33,Employed,4,753,High,Medium,Credit Card,No
490,Male,44389,35,Bachelor,Single,26,Groceries,20,Employed,2,825,Low,Medium,Credit Card,No
491,Male,61253,17,Bachelor,Married,6,Groceries,32,Retired,4,739,High,High,Credit Card,Yes
492,Male,44096,11,PhD,Married,4,Furniture,76,Employed,3,450,High,High,Credit Card,Yes
493,Male,71134,70,Bachelor,Single,9,Groceries,27,Student,4,475,Medium,Medium,PayPal,No
494,Male,49394,74,Bachelor,Single,10,Groceries,8,Student,2,589,High,Medium,Cash,No
495,Male,68062,25,High School,Single,1,Furniture,95,Employed,5,520,High,Medium,Cash,No
496,Female,45856,68,High School,Single,3,Sports,78,Employed,2,460,Low,Medium,Credit Card,Yes
497,Female,48388,46,Bachelor,Married,15,Fashion,72,Unemployed,2,542,High,Medium,Cash,No
498,Male,67300,46,PhD,Married,10,Furniture,25,Employed,5,708,Low,Medium,Cash,No
499,Male,47343,81,High School,Married,1,Electronics,100,Employed,3,487,Low,Low,Credit Card,No
500,Female,55619,88,High School,Single,21,Groceries,56,Retired,5,448,High,Medium,Installments,Yes
501,Male,43625,83,High School,Single,14,Groceries,12,Student,1,500,High,Medium,Credit Card,No
